,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,updates,personal,promotions,forums,purchases,travel,spam,social
1119,"Tue, 10 Sep 2019 17:45:58 +0000",student,ecp.fr,2,0,multipart/alternative,0,1,1,1,31.0,3954,0,1,0,0,0,0,0,0
1120,"Tue, 14 Jul 2015 11:30:07 +0530",vodafone,com,0,0,multipart/alternative,2,3,1,0,33.0,1214,1,1,0,0,0,0,0,0
1121,"Sun, 27 Aug 2017 22:54:16 +0530",gmail,com,0,0,multipart/alternative,0,34,1,0,17.0,14728,0,1,0,0,0,0,0,0
1122,"Wed, 20 Nov 2019 04:14:20 -0800 (PST)",aliexpress,com,0,0,multipart/mixed,21,97,0,0,55.0,94293,0,0,1,0,0,0,0,0
1123,"Mon, 7 Apr 2014 03:29:20 +0000",aamaadmiparty,org,0,0,multipart/alternative,1,58,0,0,54.0,25358,1,1,0,0,0,0,0,0
1124,"Thu, 22 Feb 2018 16:50:29 +0530",iiitd,ac.in,2,0,multipart/alternative,0,42,0,0,14.0,18595,0,1,0,0,0,0,0,0
1125,23 Mar 2020 17:28:06 -0700,amnh,org,0,0,multipart/alternative,26,80,1,1,40.0,92950,0,0,1,0,0,0,0,0
1126,"Fri, 14 Sep 2012 22:20:13 -0400",,,0,0,multipart/alternative,0,5,0,0,120.0,2848,1,1,0,0,0,0,0,0
1127,"Wed, 6 May 2020 13:50:37 -0400",granular,ai,1,0,multipart/alternative,0,11,1,0,36.0,10709,0,1,0,0,0,0,0,0
1128,"Fri, 12 Oct 2018 11:43:57 +0200",iiitd,ac.in,0,0,multipart/alternative,0,0,0,0,4.0,39,0,1,0,0,0,0,0,0
1129,"Tue, 08 Apr 2014 16:02:42 +0000",,,0,0,multipart/alternative,0,21,1,0,73.0,8657,0,1,0,1,0,0,0,0
1130,"Mon, 1 Aug 2016 01:13:16 +0530",iiitd,ac.in,1,0,multipart/alternative,0,8,1,1,58.0,10411,0,1,0,0,0,0,0,0
1131,"Wed, 17 May 2017 20:16:09 +0000 (GMT)",us,ibm.com,0,0,multipart/alternative,10,46,0,0,38.0,37531,0,1,1,0,0,0,0,0
1132,"Fri, 15 Apr 2016 09:31:38 +0530",equitywatch,org,0,0,multipart/alternative,0,0,1,0,54.0,8522,0,0,0,1,0,0,0,0
1133,"Thu, 16 Jan 2020 13:21:47 -0500",comet,ml,0,0,multipart/alternative,41,70,0,1,35.0,95921,1,0,0,0,0,0,0,0
1134,"Fri, 1 May 2020 11:00:58 +0000",imdb,com,0,0,multipart/alternative,21,106,0,0,15.0,72082,0,0,1,0,0,0,0,0
1135,"Tue, 14 Mar 2017 18:07:30 +0530",pvrcinemas,com,0,0,multipart/alternative,13,44,1,0,50.0,18232,0,1,1,0,0,0,0,0
1136,"Tue, 27 Jun 2017 00:11:57 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,19.0,4,0,1,1,0,0,0,0,0
1137,"Sun, 07 Dec 2014 17:50:36 +0000",youtube,com,0,0,multipart/alternative,12,50,0,0,73.0,38434,0,1,0,0,0,0,0,1
1138,"Thu, 27 Mar 2014 15:59:47 +0000",,,0,0,multipart/alternative,0,16,1,1,73.0,6387,0,1,0,1,0,0,0,0
1139,"Mon, 30 Jul 2018 21:11:07 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,3,13,0,1,80.0,17853,1,1,0,0,0,0,0,0
1140,"Fri, 24 Aug 2018 04:50:20 +0000 (UTC)",researchgatemail,net,0,0,multipart/alternative,6,42,0,1,38.0,41344,0,1,0,0,0,0,0,1
1141,"Tue, 14 May 2019 15:31:10 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,2,11,0,1,49.0,16375,1,1,0,0,0,0,0,0
1142,"Fri, 02 Oct 2020 06:56:19 +0000",quora,com,0,0,multipart/alternative,8,115,1,0,129.0,64273,0,0,1,0,0,0,0,0
1143,"Fri, 27 Jul 2018 01:01:38 +0000",topcoder,com,0,0,multipart/alternative,1,19,1,0,119.0,32459,1,1,0,0,0,0,0,0
1144,"Tue, 16 Aug 2016 22:09:21 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,27.0,3397,0,1,0,0,0,0,0,0
1145,"Fri, 20 Nov 2015 07:40:43 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37.0,27296,1,1,0,0,0,0,0,0
1146,"Wed, 20 Jul 2016 19:19:35 +0530",iiitd,ac.in,0,0,multipart/alternative,5,17,1,0,36.0,15806,0,1,0,0,0,0,0,0
1147,22 May 2017 09:16:45 +0100,TRM,BRASSRING.COM,0,0,multipart/alternative,0,4,0,0,95.0,2558,1,1,0,0,0,0,0,0
1148,"Tue, 2 Jan 2018 23:18:08 +0530",collegeprachaar,com,0,0,multipart/alternative,1,9,0,0,31.0,3144,1,1,0,0,0,0,0,0
1149,"Fri, 04 Dec 2015 05:32:38 -0800 (PST)",,,0,0,multipart/mixed,0,0,1,0,22.0,326,0,1,0,0,0,0,0,0
1150,"Wed, 6 Jul 2016 19:10:59 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,0,0,12.0,8183,0,1,0,0,0,0,0,0
1151,"Tue, 2 Apr 2019 21:13:48 +0530",thomascook,in,0,0,multipart/alternative,17,43,0,0,50.0,10111,0,1,1,0,0,0,0,0
1152,"Sat, 2 Nov 2019 14:17:05 +0000",atcoder,jp,0,0,text/plain,0,5,0,0,56.0,1946,0,1,0,0,0,0,0,0
1153,"Thu, 26 Jul 2018 20:14:32 +0530",iiitd,ac.in,0,0,multipart/alternative,0,6,0,0,26.0,2077,0,1,0,0,0,0,0,0
1154,"Sat, 11 Nov 2017 18:38:30 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,123.0,4749,0,1,0,1,0,0,0,0
1155,"Tue, 27 Oct 2015 01:59:19 -0400",usief,org.in,0,0,multipart/alternative,0,45,0,0,50.0,127388,1,1,0,0,0,0,0,0
1156,"Sun, 26 Jan 2020 07:51:17 +0000",quora,com,0,0,multipart/alternative,12,108,0,0,111.0,108226,1,0,0,0,0,0,0,0
1157,"Tue, 10 Jan 2017 12:21:12 +0530 (IST)",iiitd,ac.in,1,0,multipart/mixed,0,0,1,0,25.0,1013,0,1,0,0,0,0,0,0
1158,"Wed, 5 Oct 2016 00:19:09 -0700",e,linkedin.com,0,0,multipart/mixed,0,0,0,0,40.0,4,0,1,0,0,0,0,0,1
1159,"Sat, 19 Nov 2016 11:12:34 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,21.0,3117,0,1,0,0,0,0,0,0
1160,"Thu, 9 Jun 2016 19:36:27 -0400 (EDT)",walkfree,org,0,0,multipart/related,0,0,0,0,27.0,4,0,1,1,0,0,0,0,0
1161,"Sun, 28 Dec 2014 09:32:24 +0000",accounts,google.com,0,0,text/plain,0,2,0,0,26.0,973,1,1,0,0,0,0,0,0
1162,"Wed, 20 Apr 2016 20:35:58 +0000",usebackpack,com,0,0,text/html,4,16,0,0,36.0,25036,1,1,0,0,0,0,0,0
1163,"Sun, 8 Jan 2017 22:13:47 +0000",amazon,in,0,0,multipart/alternative,6,55,0,0,98.0,25317,1,1,0,0,1,0,0,0
1164,"Sun, 29 Dec 2019 15:02:26 -0800",e,newyorktimes.com,0,0,multipart/mixed,0,0,0,0,40.0,4,0,0,1,0,0,0,0,0
1165,"Fri, 18 Aug 2017 13:26:31 +0530",iiitd,ac.in,0,0,multipart/mixed,0,6,0,0,49.0,4510105,0,1,0,1,0,0,0,0
1166,"Sat, 29 Feb 2020 12:32:34 -0800",google,com,0,0,text/html,2,12,0,0,38.0,4440,1,0,0,0,0,0,0,0
1167,"Wed,  3 Jan 2018 21:45:39 +0530 (IST)",sampark,gov.in,0,0,text/html,65,136,0,0,40.0,35307,0,1,1,0,0,0,0,0
1168,"Sat, 15 Dec 2018 22:00:13 +0530",iitd,ac.in,1,0,multipart/alternative,0,9,1,1,16.0,6096,0,1,0,0,0,0,0,0
1169,"Thu, 06 Aug 2020 11:39:37 +0000 (UTC)",splitwise,com,0,0,multipart/alternative,1,5,0,0,40.0,7952,1,0,0,0,0,0,0,0
1170,"Thu, 07 Jul 2016 18:19:37 +0530",emailer,cardekho.com,0,0,text/html,5,29,0,0,91.0,23627,0,1,1,0,0,0,0,0
1171,"Tue, 12 Mar 2019 04:17:54 -0700",google,com,0,0,text/html,12,52,1,0,32.0,15449,1,1,0,0,0,0,0,0
1172,"Sun,  2 Aug 2015 16:56:53 +0000 (UTC)",flipkart,com,0,0,multipart/mixed,0,0,0,0,71.0,4,1,1,0,0,0,0,0,0
1173,"Fri, 02 Oct 2015 11:17:54 +0000",usebackpack,com,0,0,multipart/alternative,6,25,0,0,36.0,28217,1,1,0,0,0,0,0,0
1174,"Thu, 5 May 2016 17:29:02 +0530",iiitd,ac.in,6,0,multipart/alternative,1,1,1,0,142.0,15532,0,1,0,1,0,0,0,0
1175,"Thu, 15 Feb 2018 18:50:44 +0530",iiitd,ac.in,3,0,multipart/alternative,0,5,1,0,77.0,1371,0,1,0,0,0,0,0,0
1176,"Fri, 22 Jun 2018 00:06:48 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,49.0,4,0,1,1,0,0,0,0,0
1177,"Tue, 1 Jul 2014 11:19:49 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,19,71,0,0,126.0,57869,0,1,0,0,0,0,0,1
1178,"Mon, 12 Sep 2016 13:00:05 +0000",iiitd,ac.in,4,0,multipart/alternative,2,8,0,0,45.0,4885,0,1,0,1,0,0,0,0
1179,"Wed, 3 Feb 2016 18:35:03 +0100",easychair,org,0,0,text/plain,0,2,1,0,21.0,904,1,1,0,0,0,0,0,0
1180,"Thu, 12 Sep 2019 07:37:48 +0000",airtable,com,0,0,multipart/alternative,15,45,1,0,37.0,37587,0,0,1,0,0,0,0,0
1181,"Fri, 7 Apr 2017 10:02:19 +0530",iiitd,ac.in,0,0,multipart/alternative,0,18,1,0,15.0,8542,0,1,0,0,0,0,0,0
1182,"Fri, 23 Jun 2017 04:52:34 -0700 (PDT)",quora,com,0,0,multipart/alternative,6,14,0,0,44.0,12198,1,1,0,0,0,0,0,0
1183,"Sat, 28 Mar 2020 12:31:52 +0000 (GMT)",accounts,google.com,0,0,multipart/alternative,3,12,0,0,45.0,6843,0,1,0,0,0,0,0,0
1184,"Sun, 19 May 2019 13:47:58 +0530",iiitd,ac.in,2,0,multipart/alternative,0,3,1,1,28.0,2388,0,1,0,1,0,0,0,0
1185,"Thu, 2 Jun 2016 14:26:38 +0000",mail,goodreads.com,0,0,multipart/mixed,0,0,0,0,17.0,4,0,1,0,0,0,0,0,1
1186,12 Jan 2020 23:40:11 +0100,,,0,0,text/plain,0,1,1,0,36.0,577,1,0,0,0,0,0,0,0
1187,"Mon, 24 Apr 2017 15:15:16 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,61.0,485251,0,1,0,0,0,0,0,0
1188,6 Dec 2013 14:08:19 -0000,phpclasses,org,0,0,multipart/alternative,22,45,0,0,50.0,23555,1,1,0,0,0,0,0,0
1189,"Thu, 5 Mar 2020 12:16:23 +0000",dexterousdigitech,com,0,0,multipart/alternative,0,4,0,0,48.0,5014,1,0,0,0,0,0,0,0
1190,"Fri, 10 Jul 2020 18:14:04 +0200",fnac,com,0,0,multipart/alternative,22,272,1,0,53.0,132140,0,0,1,0,0,0,0,0
1191,"Sat, 20 Jul 2019 19:36:22 -0400",ieee,org,0,0,multipart/alternative,2,24,1,1,92.0,9200,1,1,0,0,0,0,0,0
1192,"Mon, 31 Dec 2018 09:06:49 -0500",ieee,org,0,0,multipart/alternative,4,12,1,0,49.0,4692,0,1,1,0,0,0,0,0
1193,"Fri, 11 Oct 2013 05:59:59 +0000",change,org,0,0,multipart/alternative,2,37,1,0,22.0,42318,1,1,0,0,0,0,0,0
1194,"Fri, 7 Nov 2014 11:54:05 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,6,20,0,1,29.0,18786,0,1,0,0,0,0,0,1
1195,"Tue, 25 Oct 2016 08:43:42 +0000",twitter,com,0,0,multipart/alternative,28,194,1,1,88.0,99573,0,1,0,0,0,0,0,1
1196,"Tue, 31 Jul 2018 03:07:54 +0000 (UTC)",codalab,org,0,0,multipart/alternative,1,9,0,0,60.0,5525,1,1,0,0,0,0,0,0
1197,"Sun, 2 Oct 2016 22:09:57 +0530",iiitd,ac.in,0,0,multipart/alternative,2,3,0,0,0.0,1328,0,1,0,0,0,0,0,0
1198,"Tue, 18 Dec 2018 05:38:31 -0800",facebookmail,com,0,0,multipart/alternative,4,18,0,0,31.0,14694,0,1,0,0,0,0,0,0
1199,"Mon, 16 May 2016 07:04:50 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,11,34,0,0,51.0,29344,0,1,0,0,0,0,0,1
1200,"Fri, 5 Aug 2016 22:12:35 +0530",iiitd,ac.in,6,0,multipart/alternative,0,0,1,0,56.0,2499,0,0,0,1,0,0,0,0
1201,"Fri, 20 Sep 2019 12:26:02 +0200",centralesupelec,fr ,0,0,multipart/alternative,0,13,1,0,70.0,14926,0,1,0,0,0,0,0,0
1202,11 Oct 2018 04:40:12 -0400,ni,com,0,0,multipart/alternative,11,62,1,1,61.0,48054,1,1,0,0,0,0,0,0
1203,"Mon, 09 Sep 2019 06:20:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,35,171,1,0,112.0,75088,1,0,0,0,0,0,0,0
1204,"Tue, 22 Aug 2017 08:13:21 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,117,0,1,134.0,104350,0,1,0,0,0,0,0,1
1205,"Fri, 19 Jun 2015 18:21:39 +0000",hackerrank,com,0,0,multipart/alternative,8,35,0,0,28.0,78862,0,1,0,0,0,0,0,0
1206,"Tue, 24 Jun 2014 23:45:58 +0000",twitter,com,0,0,multipart/alternative,34,262,0,0,47.0,94436,0,1,0,0,0,0,0,1
1207,"Thu, 8 Oct 2015 22:25:09 +0530",iiitd,ac.in,0,0,multipart/alternative,0,1,1,0,31.0,6103,0,1,0,0,0,0,0,0
1208,"Wed, 27 Dec 2017 05:37:32 -0800",donate,wfp.org,0,0,multipart/alternative,2,54,1,0,34.0,48799,0,1,1,0,0,0,0,0
1209,"Wed, 9 Aug 2017 14:50:01 +0000",arya,ai,0,0,text/html,3,7,0,0,30.0,34099,1,1,1,0,0,0,0,0
1210,"Wed, 26 Nov 2014 09:44:43 +0800",,,0,0,multipart/alternative,3,15,0,0,30.0,8628,1,1,0,0,0,0,0,0
1211,"Fri, 15 Jan 2016 16:40:19 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,1,12.0,334054,0,1,0,0,0,0,0,0
1212,"Thu, 29 Jun 2017 09:46:42 +0300",zoomgroup,com,0,0,multipart/alternative,2,24,1,0,104.0,10845,1,1,0,0,0,0,0,0
1213,"Thu, 06 Aug 2015 17:23:19 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,63.0,27216,1,1,0,0,0,0,0,0
1214,"Fri, 8 May 2020 07:45:55 +0000",academia-mail,com,0,0,multipart/alternative,1,13,1,0,106.0,32055,0,0,1,0,0,0,0,0
1215,"Mon, 26 Sep 2016 17:17:03 +0530",iiitd,ac.in,0,0,multipart/alternative,0,51,1,0,37.0,20361,0,1,0,1,0,0,0,0
1216,"Sun, 16 Aug 2015 06:05:41 +0000",usebackpack,com,0,0,multipart/alternative,4,30,0,0,37.0,28528,1,1,0,0,0,0,0,0
1217,"Thu, 23 Apr 2020 07:02:21 +0000",quora,com,0,0,multipart/alternative,10,105,0,1,63.0,102576,0,0,0,0,0,0,0,1
1218,"Fri, 16 Jun 2017 14:23:17 +0530",iiitd,ac.in,2,0,multipart/alternative,0,2,1,0,41.0,726,0,1,0,1,0,0,0,0
1219,"Thu, 1 Oct 2020 23:14:09 +0000",imdb,com,0,0,multipart/alternative,30,118,0,0,21.0,64606,0,0,1,0,0,0,0,0
1220,"Tue, 12 Apr 2016 19:03:33 -0700 (PDT)",quora,com,0,0,multipart/alternative,2,100,1,1,140.0,56240,0,1,1,0,0,0,0,0
1221,"Sun, 7 Sep 2014 19:48:02 -0400 (EDT)",khanacademy,org,0,0,multipart/alternative,5,39,0,0,119.0,16052,1,1,0,0,0,0,0,0
1222,"Mon, 20 Apr 2020 04:30:26 +0000",standupalice,com,0,0,text/html,1,6,0,0,39.0,17479,0,0,0,1,0,0,0,0
1223,"Fri, 17 Jul 2015 06:09:23 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,33.0,29759,1,1,0,0,0,0,0,0
1224,"Thu, 20 Aug 2020 09:16:10 -0700",github,com,2,0,multipart/alternative,0,11,0,0,87.0,2032,0,0,0,1,0,0,0,0
1225,"Sat, 18 Jul 2015 08:58:37 +0530",vodafone,com,0,0,multipart/alternative,0,6,1,0,20.0,7759,1,1,0,0,0,0,0,0
1226,"Tue, 18 Apr 2017 13:44:48 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,1,28.0,18176,0,1,0,1,0,0,0,0
1227,"Sat, 21 Nov 2015 17:54:08 +0000",usebackpack,com,0,0,multipart/alternative,4,25,0,0,37.0,28317,1,1,0,0,0,0,0,0
1228,"Mon, 16 May 2016 16:10:10 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,99.0,2386,0,1,0,1,0,0,0,0
1229,"Wed, 7 Dec 2016 01:39:21 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,9,69,0,0,47.0,48664,0,1,0,0,0,0,0,1
1230,"Fri, 25 Oct 2019 16:31:59 +0300",pesquet,eu,3,0,multipart/alternative,0,5,1,0,45.0,12855,0,1,0,0,0,0,0,0
1231,"Wed, 28 Oct 2015 09:22:43 +0530",iiitd,ac.in,0,0,multipart/related,0,0,0,0,77.0,1071007,0,1,0,1,0,0,0,0
1232,"Tue, 08 Sep 2020 10:09:09 +0000",quora,com,0,0,multipart/alternative,10,112,0,1,114.0,91744,0,0,0,0,0,0,0,1
1233,"Fri, 2 Sep 2016 03:04:23 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,35.0,4,0,1,1,0,0,0,0,0
1234,"Mon, 20 Jan 2020 00:05:58 -0600 (CST)",nvidia,com,0,0,multipart/alternative,11,63,0,0,63.0,50233,0,0,1,0,0,0,0,0
1235,"Thu, 17 May 2018 12:36:35 +0000",amazon,in,0,0,multipart/alternative,0,21,1,0,40.0,4746,0,1,1,0,0,0,0,0
1236,"Mon, 22 Aug 2016 10:31:23 -0700",mentor,com,0,0,multipart/alternative,4,15,0,0,44.0,6901,0,1,1,0,0,0,0,0
1237,"Wed, 02 Mar 2016 10:19:01 +0000",usebackpack,com,0,0,multipart/alternative,3,19,0,0,38.0,28007,1,1,0,0,0,0,0,0
1238,"Wed, 22 Jul 2015 06:57:15 +0000",youtube,com,0,0,multipart/alternative,24,85,0,0,90.0,61409,0,1,0,0,0,0,0,1
1239,"Wed, 11 Mar 2020 03:06:39 -0700",e,newyorktimes.com,0,0,multipart/mixed,0,0,0,0,46.0,4,0,0,1,0,0,0,0,0
1240,"Wed, 1 Feb 2017 12:29:52 +0530",iiitd,ac.in,3,0,multipart/alternative,1,13,1,0,9.0,8666,0,1,0,0,0,0,0,0
1241,"Thu, 10 Dec 2015 11:26:31 +0530",iiitd,ac.in,7,0,multipart/alternative,2,2,1,0,154.0,14917,0,1,0,1,0,0,0,0
1242,"Fri, 4 Nov 2016 22:36:24 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,28.0,953,0,1,0,1,0,0,0,0
1243,"Thu, 23 Mar 2017 06:32:50 -0600",news,foodpanda.in,0,0,multipart/alternative,12,47,0,0,75.0,49927,0,1,1,0,0,0,0,0
1244,"Fri, 20 Dec 2019 21:01:15 +0000 (UTC)",skywatch,com,0,0,multipart/alternative,3,23,1,0,37.0,28715,1,0,0,0,0,0,0,0
1245,"Fri, 26 May 2017 14:55:07 +0000",hackerrankmail,com,0,0,multipart/alternative,2,16,1,0,35.0,32133,1,1,0,0,0,0,0,0
1246,"Fri, 21 Apr 2017 05:30:27 +0200 (CEST)",successfactors,eu,0,0,text/html,0,1,1,0,65.0,1642,1,1,0,0,0,0,0,0
1247,"Sun, 5 Feb 2017 00:58:00 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,105.0,4,0,1,1,0,0,0,0,0
1248,"Thu, 9 Feb 2017 19:39:27 +0530",iiitd,ac.in,0,0,multipart/alternative,0,6,0,0,9.0,4787,0,1,0,0,0,0,0,0
1249,"Mon, 28 Dec 2015 18:03:20 +0000",,,1,0,,0,3,0,0,48.0,876,1,1,0,0,0,0,0,0
1250,"Thu, 07 Jun 2018 10:41:45 -0700 (PDT)",quora,com,0,0,multipart/alternative,14,105,0,1,72.0,104955,0,1,0,0,0,0,0,1
1251,"Wed, 09 Nov 2016 08:55:14 +0000",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,47.0,321,0,1,0,1,0,0,0,0
1252,"Sat, 30 Jul 2016 16:34:32 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,11.0,3327,0,1,0,0,0,0,0,0
1253,"Fri, 13 Jan 2017 17:57:29 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,24.0,493,0,1,0,1,0,0,0,0
1254,"Mon, 17 Aug 2015 16:42:36 +0530",iiitd,ac.in,0,0,multipart/mixed,0,5,0,0,37.0,719935,0,1,0,1,0,0,0,0
1255,"Thu, 13 Feb 2020 17:41:10 +0000",,,0,0,multipart/alternative,7,18,0,0,53.0,8818,1,0,0,0,1,0,0,0
1256,"Thu, 5 Jan 2017 04:52:07 +0000",usebackpack,com,0,0,text/html,4,17,0,0,50.0,25042,1,1,0,0,0,0,0,0
1257,"Tue, 19 Jan 2016 11:51:08 +0530",iiitd,ac.in,2,0,multipart/alternative,0,1,0,0,13.0,2964,0,1,0,1,0,0,0,0
1258,"Thu, 07 Mar 2019 13:24:25 +0000",google,com,0,0,text/plain,0,2,0,0,84.0,663,1,1,0,0,0,0,0,0
1259,"Fri, 18 Sep 2020 20:42:51 +0800",mktg,peterengland.com,0,0,text/html,2,12,0,0,46.0,6706,1,0,0,0,0,0,0,0
1260,"Fri, 01 Sep 2017 14:03:18 +0000 (UTC)",phonepe,com,0,0,text/html,12,27,1,0,37.0,22295,0,1,1,0,0,0,0,0
1261,"Fri, 08 Mar 2019 20:07:21 -0800",google,com,0,0,text/html,0,6,0,0,28.0,6442,1,1,0,0,0,0,0,0
1262,"Sat, 2 Apr 2016 13:06:32 +0530",iiitd,ac.in,0,0,multipart/mixed,4,21540,1,1,12.0,8671651,0,1,0,0,0,0,0,0
1263,"Fri, 9 Oct 2015 22:26:05 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,26.0,1376,0,1,0,0,0,0,0,0
1264,"Fri, 12 Dec 2014 16:45:52 +0000",freshersworld,co.in,0,0,text/html,2,18,1,0,26.0,6497,1,1,0,0,0,0,0,0
1265,"Wed, 4 Mar 2015 10:37:05 +0000",freshersworld,com,0,0,text/html,1,16,1,0,66.0,6713,1,1,0,0,0,0,0,0
1266,"Mon, 29 Aug 2016 10:52:17 +0000",gmail,com,0,0,multipart/alternative,2,8,0,0,33.0,5128,1,1,0,0,0,0,0,0
1267,"Thu, 18 May 2017 22:38:10 +0530",iiitd,ac.in,0,0,multipart/alternative,0,9,0,0,23.0,2387,0,1,0,0,0,0,0,0
1268,"Wed, 07 Oct 2020 16:03:21 +0000",quora,com,0,0,multipart/alternative,15,124,1,0,141.0,68428,1,0,0,0,0,0,0,0
1269,"Mon, 07 Sep 2015 11:37:11 +0000",usebackpack,com,0,0,multipart/alternative,4,17,0,0,30.0,29681,1,1,0,0,0,0,0,0
1270,"Tue, 8 May 2018 09:09:25 +0200",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,0.0,699609,0,1,0,0,0,0,0,0
1271,"Fri, 03 Jul 2015 17:12:02 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,33.0,26895,1,1,0,0,0,0,0,0
1272,"Mon, 19 Nov 2018 09:56:12 +0000 (UTC)",doodle,com,0,0,multipart/alternative,15,32,1,0,41.0,28263,1,1,0,0,0,0,0,0
1273,"Fri, 9 Sep 2016 12:56:11 +0530",iiitd,ac.in,2,0,multipart/alternative,0,11,0,1,71.0,10281,0,1,0,1,0,0,0,0
1274,"Sat, 5 Sep 2015 07:44:31 -0400",freelancer,com,0,0,multipart/alternative,0,33,0,0,41.0,7348,1,1,0,0,0,0,0,0
1275,"Sun, 06 Aug 2017 07:50:17 +0000 (UTC)",udacity,com,0,0,multipart/alternative,18,60,1,0,57.0,95000,0,1,1,0,0,0,0,0
1276,"Sun, 31 Mar 2019 21:03:05 +0200",thefork,com,0,0,multipart/alternative,5,18,1,0,97.0,12976,1,1,0,0,0,0,0,0
1277,"Tue, 15 Nov 2016 21:43:12 +0000",,,0,0,multipart/alternative,4,14,0,0,40.0,6260,0,1,0,0,0,0,0,0
1278,"Thu, 9 Feb 2017 14:55:28 +0100 (CET)",entertainment,bookmyshow.com,0,0,text/html,34,74,0,0,29.0,33565,0,1,1,0,0,0,0,0
1279,21 Apr 2014 15:07:20 -0000,phpclasses,org,0,0,multipart/alternative,21,44,0,0,43.0,23344,1,1,0,0,0,0,0,0
1280,"Wed, 31 Jul 2019 11:05:17 +0530",thomascook,in,0,0,multipart/alternative,23,50,0,0,41.0,11879,0,1,1,0,0,0,0,0
1281,"Wed, 13 Sep 2017 00:51:24 -0600",news,foodpanda.in,0,0,multipart/alternative,13,50,0,0,61.0,52417,0,1,1,0,0,0,0,0
1282,"Wed, 19 Aug 2015 13:41:52 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,0.0,1211,0,1,0,0,0,0,0,0
1283,"Sat, 03 Aug 2019 04:15:07 -0700",google,com,0,0,text/html,8,36,0,0,32.0,11207,1,0,0,0,0,0,0,0
1284,"Fri, 5 Aug 2016 09:51:40 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,29.0,2356,0,1,0,1,0,0,0,0
1285,"Tue, 10 Oct 2017 16:46:34 +0530",iiitd,ac.in,7,0,multipart/alternative,0,0,1,0,68.0,970,0,1,0,1,0,0,0,0
1286,"Wed, 31 Aug 2016 08:58:58 +0000",iiitd,ac.in,0,0,multipart/alternative,1,32,1,1,37.0,24409,0,1,0,1,0,0,0,0
1287,"Mon, 12 Oct 2020 19:16:36 +0000",duolingo,com,0,0,multipart/alternative,5,17,0,0,57.0,23278,1,0,0,0,0,0,0,0
1288,"Fri, 21 Apr 2017 12:42:07 +0530",iiitd,ac.in,1,0,multipart/alternative,0,4,1,0,37.0,15495,0,1,0,1,0,0,0,0
1289,"Tue, 3 Oct 2017 02:39:16 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,6,62,0,0,53.0,54880,0,1,0,0,0,0,0,1
1290,"Wed, 25 May 2016 00:48:37 +0530 (IST)",sampark,gov.in,0,0,text/html,38,80,0,0,35.0,24751,0,1,1,0,0,0,0,0
1291,"Thu, 2 Jan 2014 12:20:10 +0000 (UTC)",mx2,4shared.com,0,0,text/html,7,15,1,0,28.0,7847,1,1,0,0,0,0,0,0
1292,"Mon, 10 Feb 2014 15:53:52 +0000",,,0,0,multipart/alternative,0,11,1,0,72.0,4185,0,1,0,1,0,0,0,0
1293,"Fri, 9 Feb 2018 00:42:19 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,86,0,0,59.0,36652,0,1,1,0,0,0,0,0
1294,"Fri, 1 Dec 2017 19:09:16 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,1,80.0,6927,0,1,0,1,0,0,0,0
